ssyk4,ssyk_label,age_group,year,n_employed,pctl_rank_genai,exposure_quartile,high_exposure,young,young_broad
4112,Payroll and personnel clerks,45-49 years,2024,1774,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,50-54 years,2020,2174,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,50-54 years,2021,2104,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,50-54 years,2022,2050,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,50-54 years,2023,1927,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,50-54 years,2024,1929,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,55-59 years,2020,2135,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,55-59 years,2021,2221,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,55-59 years,2022,2269,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,55-59 years,2023,2290,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,55-59 years,2024,2278,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,60-64 years,2020,1652,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,60-64 years,2021,1644,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,60-64 years,2022,1636,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,60-64 years,2023,1737,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,60-64 years,2024,1761,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,65-69 years,2023,534,96.339996,Q4 (highest),1,0,0
4112,Payroll and personnel clerks,65-69 years,2024,566,96.339996,Q4 (highest),1,0,0
4113,Back office-staff,16-24 years,2020,202,86.879997,Q4 (highest),1,1,1
4113,Back office-staff,16-24 years,2021,188,86.879997,Q4 (highest),1,1,1
4113,Back office-staff,16-24 years,2022,232,86.879997,Q4 (highest),1,1,1
4113,Back office-staff,16-24 years,2023,351,86.879997,Q4 (highest),1,1,1
4113,Back office-staff,16-24 years,2024,362,86.879997,Q4 (highest),1,1,1
4113,Back office-staff,25-29 years,2020,368,86.879997,Q4 (highest),1,0,1
4113,Back office-staff,25-29 years,2021,372,86.879997,Q4 (highest),1,0,1
4113,Back office-staff,25-29 years,2022,387,86.879997,Q4 (highest),1,0,1
4113,Back office-staff,25-29 years,2023,415,86.879997,Q4 (highest),1,0,1
4113,Back office-staff,25-29 years,2024,417,86.879997,Q4 (highest),1,0,1
4113,Back office-staff,30-34 years,2020,356,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,30-34 years,2021,397,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,30-34 years,2022,421,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,30-34 years,2023,433,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,30-34 years,2024,446,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,35-39 years,2020,263,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,35-39 years,2021,294,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,35-39 years,2022,318,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,35-39 years,2023,339,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,35-39 years,2024,387,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,40-44 years,2020,268,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,40-44 years,2021,293,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,40-44 years,2022,277,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,40-44 years,2023,274,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,40-44 years,2024,295,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,45-49 years,2020,249,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,45-49 years,2021,240,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,45-49 years,2022,271,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,45-49 years,2023,292,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,45-49 years,2024,289,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,50-54 years,2020,225,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,50-54 years,2021,272,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,50-54 years,2022,266,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,50-54 years,2023,258,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,50-54 years,2024,265,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,55-59 years,2020,159,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,55-59 years,2021,192,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,55-59 years,2022,223,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,55-59 years,2023,240,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,55-59 years,2024,240,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,60-64 years,2020,89,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,60-64 years,2021,100,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,60-64 years,2022,105,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,60-64 years,2023,123,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,60-64 years,2024,136,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,65-69 years,2023,33,86.879997,Q4 (highest),1,0,0
4113,Back office-staff,65-69 years,2024,35,86.879997,Q4 (highest),1,0,0
4114,Market and sales assistants,16-24 years,2020,572,84.989998,Q4 (highest),1,1,1
4114,Market and sales assistants,16-24 years,2021,539,84.989998,Q4 (highest),1,1,1
4114,Market and sales assistants,16-24 years,2022,635,84.989998,Q4 (highest),1,1,1
4114,Market and sales assistants,16-24 years,2023,826,84.989998,Q4 (highest),1,1,1
4114,Market and sales assistants,16-24 years,2024,798,84.989998,Q4 (highest),1,1,1
4114,Market and sales assistants,25-29 years,2020,1758,84.989998,Q4 (highest),1,0,1
4114,Market and sales assistants,25-29 years,2021,1715,84.989998,Q4 (highest),1,0,1
4114,Market and sales assistants,25-29 years,2022,1692,84.989998,Q4 (highest),1,0,1
4114,Market and sales assistants,25-29 years,2023,1691,84.989998,Q4 (highest),1,0,1
4114,Market and sales assistants,25-29 years,2024,1513,84.989998,Q4 (highest),1,0,1
4114,Market and sales assistants,30-34 years,2020,1880,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,30-34 years,2021,1946,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,30-34 years,2022,2085,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,30-34 years,2023,2069,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,30-34 years,2024,1997,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,35-39 years,2020,1480,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,35-39 years,2021,1450,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,35-39 years,2022,1538,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,35-39 years,2023,1595,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,35-39 years,2024,1618,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,40-44 years,2020,1511,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,40-44 years,2021,1409,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,40-44 years,2022,1389,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,40-44 years,2023,1321,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,40-44 years,2024,1257,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,45-49 years,2020,1423,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,45-49 years,2021,1394,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,45-49 years,2022,1376,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,45-49 years,2023,1307,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,45-49 years,2024,1169,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,50-54 years,2020,1283,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,50-54 years,2021,1213,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,50-54 years,2022,1236,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,50-54 years,2023,1185,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,50-54 years,2024,1172,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,55-59 years,2020,965,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,55-59 years,2021,1036,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,55-59 years,2022,1093,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,55-59 years,2023,1114,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,55-59 years,2024,1055,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,60-64 years,2020,600,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,60-64 years,2021,567,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,60-64 years,2022,589,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,60-64 years,2023,615,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,60-64 years,2024,661,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,65-69 years,2023,169,84.989998,Q4 (highest),1,0,0
4114,Market and sales assistants,65-69 years,2024,194,84.989998,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,16-24 years,2020,281,79.080002,Q4 (highest),1,1,1
4115,Purchasing and ordering assistants,16-24 years,2021,274,79.080002,Q4 (highest),1,1,1
4115,Purchasing and ordering assistants,16-24 years,2022,274,79.080002,Q4 (highest),1,1,1
4115,Purchasing and ordering assistants,16-24 years,2023,399,79.080002,Q4 (highest),1,1,1
4115,Purchasing and ordering assistants,16-24 years,2024,452,79.080002,Q4 (highest),1,1,1
4115,Purchasing and ordering assistants,25-29 years,2020,1063,79.080002,Q4 (highest),1,0,1
4115,Purchasing and ordering assistants,25-29 years,2021,1012,79.080002,Q4 (highest),1,0,1
4115,Purchasing and ordering assistants,25-29 years,2022,926,79.080002,Q4 (highest),1,0,1
4115,Purchasing and ordering assistants,25-29 years,2023,877,79.080002,Q4 (highest),1,0,1
4115,Purchasing and ordering assistants,25-29 years,2024,843,79.080002,Q4 (highest),1,0,1
4115,Purchasing and ordering assistants,30-34 years,2020,1199,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,30-34 years,2021,1215,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,30-34 years,2022,1239,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,30-34 years,2023,1220,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,30-34 years,2024,1190,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,35-39 years,2020,970,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,35-39 years,2021,918,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,35-39 years,2022,966,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,35-39 years,2023,979,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,35-39 years,2024,1032,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,40-44 years,2020,927,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,40-44 years,2021,872,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,40-44 years,2022,860,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,40-44 years,2023,826,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,40-44 years,2024,856,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,45-49 years,2020,955,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,45-49 years,2021,935,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,45-49 years,2022,939,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,45-49 years,2023,898,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,45-49 years,2024,842,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,50-54 years,2020,1003,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,50-54 years,2021,934,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,50-54 years,2022,921,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,50-54 years,2023,906,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,50-54 years,2024,904,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,55-59 years,2020,766,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,55-59 years,2021,845,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,55-59 years,2022,898,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,55-59 years,2023,889,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,55-59 years,2024,841,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,60-64 years,2020,513,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,60-64 years,2021,439,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,60-64 years,2022,468,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,60-64 years,2023,480,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,60-64 years,2024,523,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,65-69 years,2023,130,79.080002,Q4 (highest),1,0,0
4115,Purchasing and ordering assistants,65-69 years,2024,133,79.080002,Q4 (highest),1,0,0
4116,School assistants,16-24 years,2020,73,88.059998,Q4 (highest),1,1,1
4116,School assistants,16-24 years,2021,68,88.059998,Q4 (highest),1,1,1
4116,School assistants,16-24 years,2022,73,88.059998,Q4 (highest),1,1,1
4116,School assistants,16-24 years,2023,74,88.059998,Q4 (highest),1,1,1
4116,School assistants,16-24 years,2024,84,88.059998,Q4 (highest),1,1,1
4116,School assistants,25-29 years,2020,191,88.059998,Q4 (highest),1,0,1
4116,School assistants,25-29 years,2021,188,88.059998,Q4 (highest),1,0,1
4116,School assistants,25-29 years,2022,170,88.059998,Q4 (highest),1,0,1
4116,School assistants,25-29 years,2023,163,88.059998,Q4 (highest),1,0,1
4116,School assistants,25-29 years,2024,144,88.059998,Q4 (highest),1,0,1
4116,School assistants,30-34 years,2020,383,88.059998,Q4 (highest),1,0,0
4116,School assistants,30-34 years,2021,381,88.059998,Q4 (highest),1,0,0
4116,School assistants,30-34 years,2022,386,88.059998,Q4 (highest),1,0,0
4116,School assistants,30-34 years,2023,403,88.059998,Q4 (highest),1,0,0
4116,School assistants,30-34 years,2024,387,88.059998,Q4 (highest),1,0,0
4116,School assistants,35-39 years,2020,474,88.059998,Q4 (highest),1,0,0
4116,School assistants,35-39 years,2021,479,88.059998,Q4 (highest),1,0,0
4116,School assistants,35-39 years,2022,518,88.059998,Q4 (highest),1,0,0
4116,School assistants,35-39 years,2023,523,88.059998,Q4 (highest),1,0,0
4116,School assistants,35-39 years,2024,539,88.059998,Q4 (highest),1,0,0
4116,School assistants,40-44 years,2020,624,88.059998,Q4 (highest),1,0,0
4116,School assistants,40-44 years,2021,611,88.059998,Q4 (highest),1,0,0
4116,School assistants,40-44 years,2022,634,88.059998,Q4 (highest),1,0,0
4116,School assistants,40-44 years,2023,632,88.059998,Q4 (highest),1,0,0
4116,School assistants,40-44 years,2024,604,88.059998,Q4 (highest),1,0,0
4116,School assistants,45-49 years,2020,816,88.059998,Q4 (highest),1,0,0
4116,School assistants,45-49 years,2021,812,88.059998,Q4 (highest),1,0,0
4116,School assistants,45-49 years,2022,773,88.059998,Q4 (highest),1,0,0
4116,School assistants,45-49 years,2023,759,88.059998,Q4 (highest),1,0,0
4116,School assistants,45-49 years,2024,743,88.059998,Q4 (highest),1,0,0
4116,School assistants,50-54 years,2020,960,88.059998,Q4 (highest),1,0,0
4116,School assistants,50-54 years,2021,969,88.059998,Q4 (highest),1,0,0
4116,School assistants,50-54 years,2022,982,88.059998,Q4 (highest),1,0,0
4116,School assistants,50-54 years,2023,951,88.059998,Q4 (highest),1,0,0
4116,School assistants,50-54 years,2024,930,88.059998,Q4 (highest),1,0,0
4116,School assistants,55-59 years,2020,1109,88.059998,Q4 (highest),1,0,0
4116,School assistants,55-59 years,2021,1105,88.059998,Q4 (highest),1,0,0
4116,School assistants,55-59 years,2022,1080,88.059998,Q4 (highest),1,0,0
4116,School assistants,55-59 years,2023,1073,88.059998,Q4 (highest),1,0,0
4116,School assistants,55-59 years,2024,1006,88.059998,Q4 (highest),1,0,0
4116,School assistants,60-64 years,2020,972,88.059998,Q4 (highest),1,0,0
4116,School assistants,60-64 years,2021,980,88.059998,Q4 (highest),1,0,0
4116,School assistants,60-64 years,2022,958,88.059998,Q4 (highest),1,0,0
4116,School assistants,60-64 years,2023,986,88.059998,Q4 (highest),1,0,0
4116,School assistants,60-64 years,2024,970,88.059998,Q4 (highest),1,0,0
4116,School assistants,65-69 years,2023,262,88.059998,Q4 (highest),1,0,0
4116,School assistants,65-69 years,2024,291,88.059998,Q4 (highest),1,0,0
4117,Medical secretaries and related associate professionals,16-24 years,2020,382,80.5,Q4 (highest),1,1,1
4117,Medical secretaries and related associate professionals,16-24 years,2021,475,80.5,Q4 (highest),1,1,1
4117,Medical secretaries and related associate professionals,16-24 years,2022,421,80.5,Q4 (highest),1,1,1
4117,Medical secretaries and related associate professionals,16-24 years,2023,438,80.5,Q4 (highest),1,1,1
4117,Medical secretaries and related associate professionals,16-24 years,2024,334,80.5,Q4 (highest),1,1,1
4117,Medical secretaries and related associate professionals,25-29 years,2020,987,80.5,Q4 (highest),1,0,1
4117,Medical secretaries and related associate professionals,25-29 years,2021,1020,80.5,Q4 (highest),1,0,1
4117,Medical secretaries and related associate professionals,25-29 years,2022,960,80.5,Q4 (highest),1,0,1
4117,Medical secretaries and related associate professionals,25-29 years,2023,885,80.5,Q4 (highest),1,0,1
4117,Medical secretaries and related associate professionals,25-29 years,2024,752,80.5,Q4 (highest),1,0,1
4117,Medical secretaries and related associate professionals,30-34 years,2020,1834,80.5,Q4 (highest),1,0,0
4117,Medical secretaries and related associate professionals,30-34 years,2021,1911,80.5,Q4 (highest),1,0,0
